Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
49,53,6,6,44,48,38,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_68.png
49,53,6,6,44,48,38,/content/generated_inputs_trafficsigns_blackout0/blackout_End of speed limit_80 km-h_Wild animals crossing_Keep right_34.png
49,53,6,6,44,48,38,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_68.png
49,53,6,6,44,48,38,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_68.png
49,53,6,6,44,48,38,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_No vehicles_Keep right_68.png
49,53,6,6,44,48,38,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Speed limit_60 km-h_Keep right_68.png
26,29,5,6,21,24,17,/content/generated_inputs_trafficsigns_occl0/occl_Stop_No entry_Yield_69.png
26,29,5,6,21,24,17,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_69.png
26,29,5,6,21,24,17,/content/generated_inputs_trafficsigns_light2/light_Keep right_Yield_Speed limit_20 km-h_69.png
26,29,5,6,21,24,17,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_69.png
26,29,5,6,21,24,17,/content/generated_inputs_trafficsigns_occl2/occl_End of all speed and passing limits_Yield_Yield_69.png
26,29,5,6,21,24,17,/content/generated_inputs_trafficsigns_occl1/occl_Yield_Road work_Dangerous curve to the right_69.png
44,44,6,6,39,39,4,/content/generated_inputs_trafficsigns_occl0/occl_End of all speed and passing limits_Speed limit_70 km-h_Speed limit_70 km-h_70.png
44,44,6,6,39,39,4,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_70.png
44,44,6,6,39,39,4,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_80 km-h_Speed limit_70 km-h_Speed limit_70 km-h_33.png
44,44,6,6,39,39,4,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_70.png
44,44,6,6,39,39,4,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_70.png
44,44,6,6,39,39,4,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_70 km-h_Speed limit_30 km-h_Speed limit_30 km-h_70.png
44,44,6,6,39,39,4,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_70 km-h_Speed limit_30 km-h_Speed limit_70 km-h_70.png
29,29,6,6,24,24,7,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Speed limit_30 km-h_Yield_71.png
29,29,6,6,24,24,7,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_71.png
29,29,6,6,24,24,7,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_71.png
29,29,6,6,24,24,7,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_71.png
29,29,6,6,24,24,7,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Yield_Yield_71.png
29,29,6,6,24,24,7,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_100 km-h_Speed limit_30 km-h_Speed limit_100 km-h_71.png
68,67,6,6,62,61,4,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_120 km-h_Speed limit_70 km-h_Speed limit_70 km-h_72.png
68,67,6,6,62,61,4,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_72.png
68,67,6,6,62,61,4,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_72.png
68,67,6,6,62,61,4,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_72.png
68,67,6,6,62,61,4,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_70 km-h_Speed limit_70 km-h_Road work_72.png
68,67,6,6,62,61,4,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_70 km-h_Yield_Speed limit_70 km-h_72.png
37,35,6,5,31,30,2,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Speed limit_30 km-h_Speed limit_30 km-h_73.png
37,35,6,5,31,30,2,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_73.png
37,35,6,5,31,30,2,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_73.png
37,35,6,5,31,30,2,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_73.png
37,35,6,5,31,30,2,/content/generated_inputs_trafficsigns_occl2/occl_Yield_Yield_Speed limit_30 km-h_73.png
37,35,6,5,31,30,2,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_50 km-h_Yield_Speed limit_30 km-h_73.png
62,60,5,6,57,55,13,/content/generated_inputs_trafficsigns_occl0/occl_No entry_Yield_Yield_74.png
62,60,5,6,57,55,13,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_74.png
62,60,5,6,57,55,13,/content/generated_inputs_trafficsigns_light2/light_Keep right_Yield_Speed limit_20 km-h_74.png
62,60,5,6,57,55,13,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_74.png
62,60,5,6,57,55,13,/content/generated_inputs_trafficsigns_occl2/occl_Yield_Yield_Speed limit_30 km-h_74.png
62,60,5,6,57,55,13,/content/generated_inputs_trafficsigns_occl1/occl_Yield_Speed limit_70 km-h_Yield_74.png
76,75,7,7,70,69,9,/content/generated_inputs_trafficsigns_occl0/occl_Stop_No passing_Yield_75.png
76,75,7,7,70,69,9,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_75.png
76,75,7,7,70,69,9,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_30 km-h_No passing_No passing_36.png
76,75,7,7,70,69,9,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_75.png
76,75,7,7,70,69,9,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_75.png
76,75,7,7,70,69,9,/content/generated_inputs_trafficsigns_occl2/occl_No vehicles_Yield_Yield_75.png
76,75,7,7,70,69,9,/content/generated_inputs_trafficsigns_occl1/occl_No passing_Road work_No passing_75.png
37,35,5,5,32,30,19,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Yield_Yield_76.png
37,35,5,5,32,30,19,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_76.png
37,35,5,5,32,30,19,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_76.png
37,35,5,5,32,30,19,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_76.png
37,35,5,5,32,30,19,/content/generated_inputs_trafficsigns_occl2/occl_Dangerous curve to the left_Yield_Yield_76.png
37,35,5,5,32,30,19,/content/generated_inputs_trafficsigns_occl1/occl_Yield_Road work_Dangerous curve to the right_76.png
42,46,6,5,37,41,6,/content/generated_inputs_trafficsigns_occl0/occl_End of speed limit_80 km-h_Yield_End of speed limit_80 km-h_77.png
42,46,6,5,37,41,6,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_77.png
42,46,6,5,37,41,6,/content/generated_inputs_trafficsigns_blackout1/blackout_Ahead only_Yield_End of speed limit_80 km-h_36.png
42,46,6,5,37,41,6,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_77.png
42,46,6,5,37,41,6,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_77.png
42,46,6,5,37,41,6,/content/generated_inputs_trafficsigns_occl2/occl_End of speed limit_80 km-h_Speed limit_60 km-h_End of speed limit_80 km-h_77.png
42,46,6,5,37,41,6,/content/generated_inputs_trafficsigns_occl1/occl_End of speed limit_80 km-h_Yield_End of speed limit_80 km-h_77.png
47,46,6,5,42,41,10,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Priority road_Priority road_78.png
47,46,6,5,42,41,10,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_78.png
47,46,6,5,42,41,10,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_78.png
47,46,6,5,42,41,10,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_78.png
47,46,6,5,42,41,10,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Yield_Yield_78.png
47,46,6,5,42,41,10,/content/generated_inputs_trafficsigns_occl1/occl_Traffic signals_Speed limit_30 km-h_Priority road_78.png
87,88,8,8,80,81,4,/content/generated_inputs_trafficsigns_occl0/occl_End of all speed and passing limits_Speed limit_70 km-h_Speed limit_70 km-h_79.png
87,88,8,8,80,81,4,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_79.png
87,88,8,8,80,81,4,/content/generated_inputs_trafficsigns_blackout0/blackout_Go straight or right_No vehicles_Speed limit_70 km-h_38.png
87,88,8,8,80,81,4,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_79.png
87,88,8,8,80,81,4,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_79.png
87,88,8,8,80,81,4,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_70 km-h_Speed limit_60 km-h_No vehicles_79.png
87,88,8,8,80,81,4,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_70 km-h_Yield_Speed limit_70 km-h_79.png
50,48,5,6,45,43,11,/content/generated_inputs_trafficsigns_occl0/occl_Yield_Yield_Right-of-way at the next intersection_80.png
50,48,5,6,45,43,11,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_80.png
50,48,5,6,45,43,11,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_80.png
50,48,5,6,45,43,11,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_80.png
50,48,5,6,45,43,11,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Yield_Dangerous curve to the right_80.png
50,48,5,6,45,43,11,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Yield_Yield_80.png
38,37,6,5,32,32,10,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Yield_Yield_81.png
38,37,6,5,32,32,10,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_81.png
38,37,6,5,32,32,10,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_80 km-h_Keep right_38.png
38,37,6,5,32,32,10,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_81.png
38,37,6,5,32,32,10,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_81.png
38,37,6,5,32,32,10,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Yield_Yield_81.png
38,37,6,5,32,32,10,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Yield_Yield_81.png
32,52,6,5,27,47,15,/content/generated_inputs_trafficsigns_occl0/occl_Yield_No vehicles_No vehicles_82.png
32,52,6,5,27,47,15,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_82.png
32,52,6,5,27,47,15,/content/generated_inputs_trafficsigns_blackout0/blackout_No entry_Road work_Yield_39.png
32,52,6,5,27,47,15,/content/generated_inputs_trafficsigns_light2/light_Keep right_Yield_Speed limit_20 km-h_82.png
32,52,6,5,27,47,15,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_82.png
32,52,6,5,27,47,15,/content/generated_inputs_trafficsigns_occl2/occl_Yield_Yield_Keep right_82.png
32,52,6,5,27,47,15,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_No vehicles_Yield_82.png
51,51,6,6,46,46,4,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_70 km-h_Yield_Yield_83.png
51,51,6,6,46,46,4,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_83.png
51,51,6,6,46,46,4,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_83.png
51,51,6,6,46,46,4,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_83.png
51,51,6,6,46,46,4,/content/generated_inputs_trafficsigns_occl2/occl_Yield_Speed limit_70 km-h_Speed limit_30 km-h_83.png
51,51,6,6,46,46,4,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_70 km-h_Yield_Yield_83.png
42,43,6,5,36,38,1,/content/generated_inputs_trafficsigns_occl0/occl_Yield_Yield_Speed limit_30 km-h_84.png
42,43,6,5,36,38,1,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_84.png
42,43,6,5,36,38,1,/content/generated_inputs_trafficsigns_blackout1/blackout_Go straight or right_Speed limit_80 km-h_No vehicles_40.png
42,43,6,5,36,38,1,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_84.png
42,43,6,5,36,38,1,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_84.png
42,43,6,5,36,38,1,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_30 km-h_Yield_Yield_84.png
42,43,6,5,36,38,1,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_30 km-h_Yield_Yield_84.png
39,38,5,6,34,33,18,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Yield_Speed limit_30 km-h_85.png
39,38,5,6,34,33,18,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_85.png
39,38,5,6,34,33,18,/content/generated_inputs_trafficsigns_blackout0/blackout_Keep right_No entry_Bicycles crossing_40.png
39,38,5,6,34,33,18,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_85.png
39,38,5,6,34,33,18,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_85.png
39,38,5,6,34,33,18,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Speed limit_30 km-h_Dangerous curve to the right_85.png
39,38,5,6,34,33,18,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Speed limit_30 km-h_Road work_85.png
56,58,5,5,51,53,9,/content/generated_inputs_trafficsigns_occl0/occl_No entry_Yield_Yield_86.png
56,58,5,5,51,53,9,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_86.png
56,58,5,5,51,53,9,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_86.png
56,58,5,5,51,53,9,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_86.png
56,58,5,5,51,53,9,/content/generated_inputs_trafficsigns_occl2/occl_Stop_No passing_Yield_86.png
56,58,5,5,51,53,9,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Yield_Yield_86.png
35,36,5,5,30,31,5,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_80 km-h_Speed limit_60 km-h_Speed limit_50 km-h_87.png
35,36,5,5,30,31,5,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_87.png
35,36,5,5,30,31,5,/content/generated_inputs_trafficsigns_blackout0/blackout_Slippery road_Slippery road_Speed limit_80 km-h_41.png
35,36,5,5,30,31,5,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_87.png
35,36,5,5,30,31,5,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_87.png
35,36,5,5,30,31,5,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Speed limit_70 km-h_Speed limit_20 km-h_87.png
35,36,5,5,30,31,5,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_30 km-h_Yield_Yield_87.png
32,34,5,6,27,29,2,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_50 km-h_Speed limit_60 km-h_Speed limit_50 km-h_88.png
32,34,5,6,27,29,2,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_88.png
32,34,5,6,27,29,2,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_50 km-h_Speed limit_30 km-h_Speed limit_50 km-h_34.png
32,34,5,6,27,29,2,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_88.png
32,34,5,6,27,29,2,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_88.png
32,34,5,6,27,29,2,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Speed limit_50 km-h_Speed limit_30 km-h_88.png
32,34,5,6,27,29,2,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_50 km-h_Yield_Speed limit_50 km-h_88.png
36,43,5,5,30,37,33,/content/generated_inputs_trafficsigns_occl0/occl_Priority road_Turn right ahead_Turn right ahead_89.png
36,43,5,5,30,37,33,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_89.png
36,43,5,5,30,37,33,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_89.png
36,43,5,5,30,37,33,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_89.png
36,43,5,5,30,37,33,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Yield_Turn right ahead_89.png
36,43,5,5,30,37,33,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Turn right ahead_Turn right ahead_89.png
38,38,5,5,33,33,8,/content/generated_inputs_trafficsigns_occl0/occl_Yield_Road work_Yield_90.png
38,38,5,5,33,33,8,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_90.png
38,38,5,5,33,33,8,/content/generated_inputs_trafficsigns_blackout1/blackout_Ahead only_No entry_Speed limit_20 km-h_43.png
38,38,5,5,33,33,8,/content/generated_inputs_trafficsigns_blackout0/blackout_Ahead only_No entry_Speed limit_20 km-h_42.png
38,38,5,5,33,33,8,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_90.png
38,38,5,5,33,33,8,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_90.png
38,38,5,5,33,33,8,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Yield_Yield_90.png
38,38,5,5,33,33,8,/content/generated_inputs_trafficsigns_occl1/occl_Yield_Speed limit_70 km-h_Yield_90.png
101,100,8,8,92,91,14,/content/generated_inputs_trafficsigns_occl0/occl_Stop_Yield_Yield_91.png
101,100,8,8,92,91,14,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_91.png
101,100,8,8,92,91,14,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_91.png
101,100,8,8,92,91,14,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_91.png
101,100,8,8,92,91,14,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Yield_Yield_91.png
101,100,8,8,92,91,14,/content/generated_inputs_trafficsigns_occl1/occl_Stop_Yield_Yield_91.png
44,48,5,5,39,43,15,/content/generated_inputs_trafficsigns_occl0/occl_Yield_No vehicles_Yield_92.png
44,48,5,5,39,43,15,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_92.png
44,48,5,5,39,43,15,/content/generated_inputs_trafficsigns_blackout2/blackout_Pedestrians_Priority road_Speed limit_50 km-h_36.png
44,48,5,5,39,43,15,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_92.png
44,48,5,5,39,43,15,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_92.png
44,48,5,5,39,43,15,/content/generated_inputs_trafficsigns_occl2/occl_Yield_No vehicles_Yield_92.png
44,48,5,5,39,43,15,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_60 km-h_Yield_Yield_92.png
35,38,5,5,30,32,33,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Yield_Yield_93.png
35,38,5,5,30,32,33,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_93.png
35,38,5,5,30,32,33,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_93.png
35,38,5,5,30,32,33,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_93.png
35,38,5,5,30,32,33,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Yield_Yield_93.png
35,38,5,5,30,32,33,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Yield_Turn right ahead_93.png
146,143,12,12,134,131,12,/content/generated_inputs_trafficsigns_occl0/occl_Priority road_Priority road_Yield_94.png
146,143,12,12,134,131,12,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_94.png
146,143,12,12,134,131,12,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_94.png
146,143,12,12,134,131,12,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_94.png
146,143,12,12,134,131,12,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Priority road_Yield_94.png
146,143,12,12,134,131,12,/content/generated_inputs_trafficsigns_occl1/occl_Priority road_No vehicles_Priority road_94.png
45,45,6,5,40,40,25,/content/generated_inputs_trafficsigns_occl0/occl_Stop_Road narrows on the right_No vehicles_95.png
45,45,6,5,40,40,25,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_95.png
45,45,6,5,40,40,25,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_95.png
45,45,6,5,40,40,25,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_95.png
45,45,6,5,40,40,25,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_60 km-h_Yield_Yield_95.png
45,45,6,5,40,40,25,/content/generated_inputs_trafficsigns_occl1/occl_Yield_Road work_Dangerous curve to the right_95.png
39,40,6,5,33,34,33,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Turn right ahead_Turn right ahead_96.png
39,40,6,5,33,34,33,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_96.png
39,40,6,5,33,34,33,/content/generated_inputs_trafficsigns_blackout2/blackout_Go straight or left_Speed limit_50 km-h_Speed limit_50 km-h_38.png
39,40,6,5,33,34,33,/content/generated_inputs_trafficsigns_blackout1/blackout_Go straight or left_Speed limit_50 km-h_Speed limit_50 km-h_46.png
39,40,6,5,33,34,33,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_96.png
39,40,6,5,33,34,33,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_96.png
39,40,6,5,33,34,33,/content/generated_inputs_trafficsigns_occl2/occl_Yield_Speed limit_70 km-h_Turn right ahead_96.png
39,40,6,5,33,34,33,/content/generated_inputs_trafficsigns_occl1/occl_Turn right ahead_Yield_Turn right ahead_96.png
57,58,5,6,52,53,12,/content/generated_inputs_trafficsigns_occl0/occl_Priority road_Yield_Priority road_97.png
57,58,5,6,52,53,12,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_97.png
57,58,5,6,52,53,12,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_97.png
57,58,5,6,52,53,12,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_97.png
57,58,5,6,52,53,12,/content/generated_inputs_trafficsigns_occl2/occl_Priority road_Yield_Priority road_97.png
57,58,5,6,52,53,12,/content/generated_inputs_trafficsigns_occl1/occl_Priority road_Yield_Priority road_97.png
37,37,6,5,32,31,1,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Speed limit_30 km-h_Speed limit_30 km-h_98.png
37,37,6,5,32,31,1,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_98.png
37,37,6,5,32,31,1,/content/generated_inputs_trafficsigns_light2/light_Keep right_Yield_Speed limit_20 km-h_98.png
37,37,6,5,32,31,1,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_98.png
37,37,6,5,32,31,1,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_30 km-h_Speed limit_30 km-h_Yield_98.png
37,37,6,5,32,31,1,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_30 km-h_Speed limit_70 km-h_Speed limit_30 km-h_98.png
93,81,8,7,85,74,25,/content/generated_inputs_trafficsigns_occl0/occl_End of speed limit_80 km-h_Road narrows on the right_Yield_99.png
93,81,8,7,85,74,25,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_99.png
93,81,8,7,85,74,25,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_99.png
93,81,8,7,85,74,25,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_99.png
93,81,8,7,85,74,25,/content/generated_inputs_trafficsigns_occl2/occl_Yield_Road work_Yield_99.png
93,81,8,7,85,74,25,/content/generated_inputs_trafficsigns_occl1/occl_End of all speed and passing limits_Yield_Yield_99.png
68,69,6,7,62,63,10,/content/generated_inputs_trafficsigns_blackout2/blackout_Ahead only_Yield_No passing_2.png
58,57,6,5,53,52,10,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Bicycles crossing_Double curve_3.png
112,113,9,10,103,104,13,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Yield_Priority road_7.png
30,30,5,5,25,25,35,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_30 km-h_Ahead only_Ahead only_15.png
40,39,5,5,35,34,5,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_30 km-h_Speed limit_30 km-h_Speed limit_80 km-h_17.png
55,54,6,6,49,49,12,/content/generated_inputs_trafficsigns_blackout2/blackout_Go straight or right_End of all speed and passing limits_Priority road_18.png
40,39,6,5,35,34,5,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_100 km-h_Speed limit_80 km-h_Speed limit_80 km-h_19.png
46,37,6,5,41,32,13,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Yield_Priority road_20.png
45,47,6,6,40,42,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Keep right_Bicycles crossing_Keep right_21.png
40,40,5,5,35,35,38,/content/generated_inputs_trafficsigns_blackout2/blackout_End of speed limit_80 km-h_Road work_Keep right_22.png
52,52,5,5,47,47,7,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Yield_Speed limit_30 km-h_23.png
107,93,10,8,97,84,13,/content/generated_inputs_trafficsigns_blackout2/blackout_Go straight or left_No vehicles_Yield_24.png
77,71,7,7,70,65,11,/content/generated_inputs_trafficsigns_blackout2/blackout_Keep right_Yield_Speed limit_30 km-h_25.png
71,71,6,6,65,65,1,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_No vehicles_Priority road_26.png
50,48,5,5,45,43,8,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_Speed limit_70 km-h_Speed limit_120 km-h_27.png
54,54,5,5,49,49,7,/content/generated_inputs_trafficsigns_blackout2/blackout_End of no passing for vehicles over 3.5 metric tons_Bicycles crossing_Speed limit_100 km-h_28.png
