Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
33,33,6,6,28,28,8,/content/generated_inputs_trafficsigns_blackout1/blackout_No entry_Yield_Yield_335.png
37,38,5,6,32,33,1,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_Speed limit_70 km-h_Speed limit_30 km-h_336.png
39,37,6,6,34,32,33,/content/generated_inputs_trafficsigns_blackout1/blackout_Turn right ahead_Road work_Turn right ahead_339.png
42,41,5,5,37,36,31,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_70 km-h_Yield_Speed limit_50 km-h_340.png
46,46,6,6,40,40,40,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing for vehicles over 3.5 metric tons_No passing for vehicles over 3.5 metric tons_General caution_341.png
51,51,5,5,45,46,14,/content/generated_inputs_trafficsigns_blackout1/blackout_No entry_Bicycles crossing_Stop_342.png
51,51,5,5,45,46,14,/content/generated_inputs_trafficsigns_blackout0/blackout_Slippery road_Speed limit_70 km-h_General caution_284.png
71,77,7,7,65,71,38,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_120 km-h_Traffic signals_Speed limit_50 km-h_343.png
95,96,8,9,87,88,4,/content/generated_inputs_trafficsigns_blackout1/blackout_Stop_Traffic signals_Stop_344.png
95,96,8,9,87,88,4,/content/generated_inputs_trafficsigns_blackout0/blackout_Stop_Traffic signals_Stop_364.png
36,43,5,5,31,38,13,/content/generated_inputs_trafficsigns_blackout1/blackout_Priority road_Dangerous curve to the left_Yield_345.png
36,43,5,5,31,38,13,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_70 km-h_General caution_Speed limit_70 km-h_365.png
26,28,5,5,21,23,7,/content/generated_inputs_trafficsigns_blackout1/blackout_Stop_Pedestrians_Bicycles crossing_351.png
39,37,6,5,34,32,13,/content/generated_inputs_trafficsigns_blackout1/blackout_Yield_Priority road_Speed limit_50 km-h_352.png
39,37,6,5,34,32,13,/content/generated_inputs_trafficsigns_blackout0/blackout_No passing for vehicles over 3.5 metric tons_Children crossing_Yield_374.png
45,45,6,6,40,40,4,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_Stop_Speed limit_30 km-h_353.png
30,32,5,5,25,27,33,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing for vehicles over 3.5 metric tons_No passing for vehicles over 3.5 metric tons_General caution_354.png
30,32,5,6,25,26,38,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_120 km-h_Priority road_Speed limit_70 km-h_356.png
57,57,6,6,52,52,2,/content/generated_inputs_trafficsigns_blackout1/blackout_No entry_Yield_Yield_357.png
28,29,6,6,22,23,5,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_Roundabout mandatory_Yield_358.png
28,29,6,6,22,23,5,/content/generated_inputs_trafficsigns_blackout0/blackout_Keep left_No vehicles_Wild animals crossing_381.png
83,69,7,6,76,63,13,/content/generated_inputs_trafficsigns_blackout1/blackout_Yield_Go straight or right_Speed limit_50 km-h_359.png
83,69,7,6,76,63,13,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_156.png
83,69,7,6,76,63,13,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_156.png
83,69,7,6,76,63,13,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Keep right_Speed limit_60 km-h_156.png
83,69,7,6,76,63,13,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_100 km-h_No passing for vehicles over 3.5 metric tons_156.png
83,69,7,6,76,63,13,/content/generated_inputs_trafficsigns_occl0/occl_Ahead only_Yield_Yield_156.png
83,69,7,6,76,63,13,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_156.png
42,39,6,5,37,34,11,/content/generated_inputs_trafficsigns_blackout1/blackout_General caution_Slippery road_Slippery road_360.png
31,48,6,6,25,43,15,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_70 km-h_Slippery road_Slippery road_361.png
31,33,5,6,26,28,35,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing_Keep left_Dangerous curve to the left_362.png
32,33,5,6,27,28,4,/content/generated_inputs_trafficsigns_blackout1/blackout_Yield_Yield_Speed limit_50 km-h_363.png
58,57,6,5,52,51,2,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_365.png
50,53,5,5,45,47,12,/content/generated_inputs_trafficsigns_blackout1/blackout_Priority road_Speed limit_100 km-h_Speed limit_100 km-h_366.png
33,30,6,6,27,25,33,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_No passing_Yield_367.png
88,80,7,7,81,73,13,/content/generated_inputs_trafficsigns_blackout1/blackout_No entry_Keep right_Stop_368.png
43,43,5,5,38,38,2,/content/generated_inputs_trafficsigns_blackout1/blackout_No entry_Road work_Yield_369.png
44,45,6,6,39,40,14,/content/generated_inputs_trafficsigns_blackout1/blackout_Children crossing_No entry_Children crossing_370.png
32,52,6,5,27,47,15,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_120 km-h_Traffic signals_Speed limit_50 km-h_371.png
27,27,5,6,22,22,2,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing_Speed limit_100 km-h_No passing_372.png
34,34,6,6,29,29,10,/content/generated_inputs_trafficsigns_blackout1/blackout_Slippery road_No passing for vehicles over 3.5 metric tons_General caution_373.png
71,61,7,6,65,56,13,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_Yield_Yield_374.png
59,60,5,6,53,55,36,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_70 km-h_Go straight or right_Stop_375.png
32,31,5,5,27,26,5,/content/generated_inputs_trafficsigns_blackout1/blackout_Road work_General caution_Bicycles crossing_378.png
36,38,6,6,31,33,3,/content/generated_inputs_trafficsigns_blackout1/blackout_Children crossing_Slippery road_Children crossing_380.png
63,67,6,6,58,61,10,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing for vehicles over 3.5 metric tons_General caution_Priority road_381.png
31,32,6,5,26,27,5,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_End of all speed and passing limits_Speed limit_80 km-h_382.png
92,92,8,8,83,83,1,/content/generated_inputs_trafficsigns_blackout1/blackout_Stop_Keep right_Speed limit_20 km-h_383.png
76,72,7,6,70,65,36,/content/generated_inputs_trafficsigns_blackout1/blackout_Bicycles crossing_End of speed limit_80 km-h_Vehicles over 3.5 metric tons prohibited_385.png
32,32,6,6,27,27,10,/content/generated_inputs_trafficsigns_blackout1/blackout_Bicycles crossing_Slippery road_General caution_386.png
100,105,9,10,92,96,4,/content/generated_inputs_trafficsigns_blackout1/blackout_Stop_Traffic signals_Stop_387.png
38,39,5,5,33,34,3,/content/generated_inputs_trafficsigns_blackout1/blackout_No entry_Road work_Yield_388.png
33,31,6,6,28,26,30,/content/generated_inputs_trafficsigns_blackout1/blackout_Bicycles crossing_End of speed limit_80 km-h_Speed limit_80 km-h_390.png
74,75,6,6,68,69,39,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_Roundabout mandatory_Yield_391.png
29,29,6,5,24,24,6,/content/generated_inputs_trafficsigns_blackout1/blackout_Slippery road_Speed limit_70 km-h_General caution_392.png
34,37,6,5,29,32,13,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_60 km-h_Priority road_Children crossing_393.png
33,35,6,6,28,30,38,/content/generated_inputs_trafficsigns_blackout1/blackout_Yield_Keep right_Yield_394.png
44,44,6,6,39,39,2,/content/generated_inputs_trafficsigns_blackout1/blackout_End of no passing_Speed limit_50 km-h_Priority road_395.png
50,57,6,6,45,52,1,/content/generated_inputs_trafficsigns_blackout1/blackout_Stop_General caution_Priority road_396.png
47,47,5,6,42,42,38,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_No vehicles_Speed limit_30 km-h_399.png
47,47,5,6,42,42,38,/content/generated_inputs_trafficsigns_blackout0/blackout_Priority road_Right-of-way at the next intersection_End of speed limit_80 km-h_305.png
39,39,5,5,34,34,4,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_1.png
39,39,5,5,34,34,4,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_1.png
39,39,5,5,34,34,4,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_1.png
39,39,5,5,34,34,4,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_70 km-h_Speed limit_60 km-h_Speed limit_70 km-h_1.png
39,39,5,5,34,34,4,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_70 km-h_Speed limit_70 km-h_Speed limit_30 km-h_1.png
39,39,5,5,34,34,4,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_1.png
83,75,7,6,76,69,13,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_3.png
83,75,7,6,76,69,13,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_3.png
83,75,7,6,76,69,13,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Keep right_Speed limit_60 km-h_3.png
83,75,7,6,76,69,13,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Go straight or right_Speed limit_60 km-h_3.png
83,75,7,6,76,69,13,/content/generated_inputs_trafficsigns_occl0/occl_End of no passing_Yield_Yield_3.png
83,75,7,6,76,69,13,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_3.png
51,53,5,5,46,48,9,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_4.png
51,53,5,5,46,48,9,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_4.png
51,53,5,5,46,48,9,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_60 km-h_Keep right_Dangerous curve to the right_4.png
51,53,5,5,46,48,9,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_Speed limit_60 km-h_4.png
51,53,5,5,46,48,9,/content/generated_inputs_trafficsigns_occl0/occl_End of no passing_Speed limit_120 km-h_Yield_4.png
51,53,5,5,46,48,9,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_4.png
92,92,8,8,84,84,41,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_5.png
92,92,8,8,84,84,41,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_5.png
92,92,8,8,84,84,41,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_100 km-h_No passing for vehicles over 3.5 metric tons_5.png
92,92,8,8,84,84,41,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_60 km-h_Turn left ahead_Speed limit_60 km-h_5.png
92,92,8,8,84,84,41,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_End of no passing_End of no passing_5.png
92,92,8,8,84,84,41,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_5.png
120,122,11,10,110,112,12,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_6.png
120,122,11,10,110,112,12,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_6.png
120,122,11,10,110,112,12,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_6.png
120,122,11,10,110,112,12,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_6.png
120,122,11,10,110,112,12,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Priority road_Wild animals crossing_6.png
120,122,11,10,110,112,12,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_6.png
49,46,5,5,44,40,11,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_7.png
49,46,5,5,44,40,11,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_7.png
49,46,5,5,44,40,11,/content/generated_inputs_trafficsigns_occl2/occl_No entry_Speed limit_60 km-h_Dangerous curve to the right_7.png
49,46,5,5,44,40,11,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Turn left ahead_No passing for vehicles over 3.5 metric tons_7.png
49,46,5,5,44,40,11,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Right-of-way at the next intersection_Wild animals crossing_7.png
49,46,5,5,44,40,11,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_7.png
42,47,6,6,37,42,38,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_11.png
42,47,6,6,37,42,38,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_11.png
42,47,6,6,37,42,38,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Keep right_Dangerous curve to the right_11.png
42,47,6,6,37,42,38,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_Speed limit_60 km-h_11.png
42,47,6,6,37,42,38,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Keep right_Turn left ahead_11.png
42,47,6,6,37,42,38,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_11.png
59,56,6,6,54,51,25,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_13.png
59,56,6,6,54,51,25,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_13.png
59,56,6,6,54,51,25,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_Speed limit_60 km-h_13.png
59,56,6,6,54,51,25,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_General caution_No passing for vehicles over 3.5 metric tons_13.png
59,56,6,6,54,51,25,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Road work_Road work_13.png
59,56,6,6,54,51,25,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_13.png
38,39,6,6,33,34,12,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_14.png
38,39,6,6,33,34,12,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_14.png
38,39,6,6,33,34,12,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_14.png
38,39,6,6,33,34,12,/content/generated_inputs_trafficsigns_occl1/occl_Priority road_Turn left ahead_Dangerous curve to the right_14.png
38,39,6,6,33,34,12,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Priority road_Wild animals crossing_14.png
38,39,6,6,33,34,12,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_14.png
36,37,5,6,31,32,35,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_15.png
36,37,5,6,31,32,35,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_15.png
36,37,5,6,31,32,35,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Go straight or right_Dangerous curve to the right_15.png
36,37,5,6,31,32,35,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Keep right_General caution_15.png
36,37,5,6,31,32,35,/content/generated_inputs_trafficsigns_occl0/occl_Ahead only_Speed limit_120 km-h_Yield_15.png
36,37,5,6,31,32,35,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_15.png
58,59,6,6,53,54,35,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_16.png
58,59,6,6,53,54,35,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_16.png
58,59,6,6,53,54,35,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Go straight or right_Dangerous curve to the right_16.png
58,59,6,6,53,54,35,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Keep right_No passing for vehicles over 3.5 metric tons_16.png
58,59,6,6,53,54,35,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Ahead only_Yield_16.png
58,59,6,6,53,54,35,/content/generated_inputs_trafficsigns_light0/light_Yield_Yield_Speed limit_50 km-h_16.png
25,26,5,6,20,21,38,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_17.png
25,26,5,6,20,21,38,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_17.png
25,26,5,6,20,21,38,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_General caution_Dangerous curve to the right_17.png
25,26,5,6,20,21,38,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_70 km-h_Speed limit_60 km-h_Speed limit_70 km-h_17.png
25,26,5,6,20,21,38,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_120 km-h_Speed limit_120 km-h_Speed limit_70 km-h_17.png
25,26,5,6,20,21,38,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_17.png
38,38,5,5,33,33,41,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_18.png
38,38,5,5,33,33,41,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_18.png
38,38,5,5,33,33,41,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_End of no passing for vehicles over 3.5 metric tons_No passing for vehicles over 3.5 metric tons_18.png
38,38,5,5,33,33,41,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_60 km-h_Turn left ahead_Speed limit_60 km-h_18.png
38,38,5,5,33,33,41,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_End of no passing_End of no passing_18.png
38,38,5,5,33,33,41,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_18.png
60,60,6,5,55,55,14,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_19.png
60,60,6,5,55,55,14,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_19.png
60,60,6,5,55,55,14,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Turn left ahead_Stop_19.png
60,60,6,5,55,55,14,/content/generated_inputs_trafficsigns_occl1/occl_Stop_Speed limit_60 km-h_Stop_19.png
60,60,6,5,55,55,14,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Stop_Speed limit_20 km-h_19.png
60,60,6,5,55,55,14,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_19.png
74,75,6,7,68,69,30,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_20.png
74,75,6,7,68,69,30,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_20.png
74,75,6,7,68,69,30,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Slippery road_Speed limit_70 km-h_20.png
74,75,6,7,68,69,30,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Turn left ahead_Dangerous curve to the right_20.png
74,75,6,7,68,69,30,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Speed limit_120 km-h_Speed limit_120 km-h_20.png
74,75,6,7,68,69,30,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_20.png
64,64,5,5,59,59,1,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_21.png
64,64,5,5,59,59,1,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_21.png
64,64,5,5,59,59,1,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_30 km-h_Traffic signals_21.png
64,64,5,5,59,59,1,/content/generated_inputs_trafficsigns_occl1/occl_No entry_Go straight or right_No entry_21.png
64,64,5,5,59,59,1,/content/generated_inputs_trafficsigns_occl0/occl_Ahead only_Speed limit_30 km-h_Speed limit_30 km-h_21.png
64,64,5,5,59,59,1,/content/generated_inputs_trafficsigns_light0/light_Yield_Yield_Speed limit_50 km-h_21.png
56,52,5,6,51,47,11,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_22.png
56,52,5,6,51,47,11,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_22.png
56,52,5,6,51,47,11,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Turn left ahead_Dangerous curve to the right_22.png
56,52,5,6,51,47,11,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Beware of ice-snow_No passing for vehicles over 3.5 metric tons_22.png
56,52,5,6,51,47,11,/content/generated_inputs_trafficsigns_occl0/occl_Road work_Right-of-way at the next intersection_Wild animals crossing_22.png
56,52,5,6,51,47,11,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_22.png
40,41,5,5,35,36,14,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_25.png
40,41,5,5,35,36,14,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_25.png
40,41,5,5,35,36,14,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_Stop_25.png
40,41,5,5,35,36,14,/content/generated_inputs_trafficsigns_occl1/occl_Stop_Speed limit_120 km-h_Stop_25.png
40,41,5,5,35,36,14,/content/generated_inputs_trafficsigns_occl0/occl_Road work_No vehicles_Yield_25.png
40,41,5,5,35,36,14,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_25.png
40,42,5,6,35,37,3,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_27.png
40,42,5,6,35,37,3,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_27.png
40,42,5,6,35,37,3,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_Speed limit_60 km-h_27.png
40,42,5,6,35,37,3,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_60 km-h_Turn left ahead_Speed limit_60 km-h_27.png
40,42,5,6,35,37,3,/content/generated_inputs_trafficsigns_occl0/occl_Keep left_Speed limit_120 km-h_Wild animals crossing_27.png
40,42,5,6,35,37,3,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_27.png
46,47,6,6,41,42,9,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_30.png
46,47,6,6,41,42,9,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_30.png
46,47,6,6,41,42,9,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_70 km-h_Turn left ahead_Speed limit_60 km-h_30.png
46,47,6,6,41,42,9,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_60 km-h_Go straight or right_Speed limit_60 km-h_30.png
46,47,6,6,41,42,9,/content/generated_inputs_trafficsigns_occl0/occl_Ahead only_Speed limit_120 km-h_End of no passing_30.png
46,47,6,6,41,42,9,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_30.png
63,54,6,5,58,49,13,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_32.png
63,54,6,5,58,49,13,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_32.png
63,54,6,5,58,49,13,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_30 km-h_Keep right_Speed limit_60 km-h_32.png
63,54,6,5,58,49,13,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_100 km-h_No passing for vehicles over 3.5 metric tons_32.png
63,54,6,5,58,49,13,/content/generated_inputs_trafficsigns_occl0/occl_Dangerous curve to the right_Yield_Yield_32.png
63,54,6,5,58,49,13,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_32.png
63,54,6,5,58,49,13,/content/generated_inputs_trafficsigns_blackout0/blackout_Road work_Dangerous curve to the right_Speed limit_80 km-h_14.png
64,58,5,5,59,53,28,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_35.png
64,58,5,5,59,53,28,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_35.png
64,58,5,5,59,53,28,/content/generated_inputs_trafficsigns_occl2/occl_Children crossing_Go straight or right_Speed limit_60 km-h_35.png
64,58,5,5,59,53,28,/content/generated_inputs_trafficsigns_occl1/occl_Vehicles over 3.5 metric tons prohibited_Turn left ahead_Speed limit_60 km-h_35.png
64,58,5,5,59,53,28,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Children crossing_Wild animals crossing_35.png
64,58,5,5,59,53,28,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_35.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_37.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_37.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_occl2/occl_No entry_Speed limit_60 km-h_Speed limit_60 km-h_37.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_100 km-h_No passing for vehicles over 3.5 metric tons_37.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Wild animals crossing_Wild animals crossing_37.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_37.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_blackout0/blackout_Road narrows on the right_Road work_Yield_18.png
64,97,6,8,59,89,13,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_38.png
